month,day,time,net,globali,globalr,pari,parr,tsoil,ppt,t,rh,u,rhsoil
1,1,10,338.0985915,433.6,127,502.2339111,19.08357575,27.60675149,0.1,28.97888537,74.78529894,3.727,3.299787062
1,1,10.5,396.4084507,508,147.6,579.0741151,21.92032349,27.73540415,0,29.37147737,73.43610539,3.047,3.299787062
1,1,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,1,11.5,388.3098592,499,147.2,560.0621059,21.40455117,27.87395318,0.1,30.21706016,69.04872783,3.078,3.26874408
1,1,12,378.5211268,487.2,143.6,546.0671546,20.88877886,27.99270948,0,30.70025033,68.72891899,2.862,3.237090405
1,1,12.5,490.4225352,618.8,178.8,697.6351173,26.30438819,28.10156943,0,30.92171249,67.2498031,3.458,3.237090405
1,1,13,611.971831,756,211.8,851.8436368,30.94633905,28.19063665,0,31.45523496,65.7307111,3.059,3.204805749
1,1,13.5,666.1971831,817,224.2,916.5372794,32.493656,28.32918568,0.1,31.85789343,63.29216867,4.603,3.171868865
1,1,14,551.4084507,673.4,189,765.7614838,27.59381898,28.44794198,0,32.15988729,62.51263462,4.042,3.138257493
1,1,14.5,663.3802817,794.2,225.2,886.9630428,32.493656,28.57659464,0,32.40148237,61.56320212,4.383,3.138257493
1,1,15,309.9295775,377.8,110.2,431.7310434,16.50471416,28.77452182,0.1,31.37470327,62.90240165,5.812,3.103948293
1,1,15.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,1,16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,1,16.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,1,17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,1,17.5,63.38028169,109,32.8,125.9545613,5.157723175,28.68545459,0,26.88506132,81.85107555,1.391,3.103948293
1,1,18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,1,18.5,-54.92957746,4.4,1.4,6.337336418,0,28.59638736,0,26.573001,83.94982107,2.946,3.103948293
1,1,19,-25.91549296,0,0,0,0,28.55680193,0,26.33140592,85.84868607,3.585,3.103948293
1,1,19.5,-17.18309859,0,0,0,0,28.47763106,0,25.76768406,87.04796923,2.994,3.103948293
1,1,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,1,20.5,-32.81690141,0,0,0,0,28.2994966,0.1,24.74090496,87.1479095,2.084,3.103948293
1,1,21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,1,21.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,1,22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,1,22.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,1,23,-29.64788732,0,0,0,0,27.75519687,0,24.58990803,88.54707318,0.545,3.103948293
1,1,23.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,2,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,2,0.5,-24.08450704,0,0,0,0,27.57706241,0.1,24.67043972,89.14671476,1.772,3.103948293
1,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,2,1.5,-23.5915493,0,0,0,0,27.47809883,0,24.97243358,89.74635634,2.345,3.103948293
1,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,2,2.5,-26.05633803,0,0,0,0,27.39892796,0.1,24.93216773,88.64701344,1.546,3.138257493
1,2,3,-14.92957746,0,0,0,0,27.40882432,0,24.93216773,88.74695371,2.064,3.138257493
1,2,3.5,-17.46478873,0,0,0,0,27.3890316,0,25.02276589,88.44713292,1.934,3.138257493
1,2,4,-21.12676056,0,0,0,0,27.35934252,0,25.00263296,87.64761081,2.027,3.138257493
1,2,4.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,2,5,-24.01408451,0,0,0,0,27.33954981,0.1,24.94223419,88.14731213,1.011,3.138257493
1,2,5.5,-23.16901408,4.6,1.6,5.017057997,0,27.35934252,0,24.80130373,88.74695371,1.176,3.138257493
1,2,6,-5.070422535,32.6,10.4,38.55212987,1.805203111,27.32965345,0,24.8617025,88.34719265,2.226,3.138257493
1,2,6.5,51.83098592,116.2,37.2,128.3310625,5.931381651,27.24058622,0,25.38515851,87.1479095,2.103,3.138257493
1,2,7,162.1126761,267.2,84.6,280.1630808,12.63642178,27.2207935,0.1,26.35153884,85.04916397,1.626,3.138257493
1,2,7.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,2,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,2,8.5,323.5915493,434,124.4,496.424686,18.56780343,27.41872068,0.1,28.30443243,77.53365618,1.901,3.103948293
1,2,9,391.1267606,494.2,139.2,555.5731593,20.37300654,27.51768426,0,28.93861952,72.10689989,2.799,3.068916779
1,2,9.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,2,10,616.1971831,734.4,205.2,837.0565185,28.88324978,27.59685513,0.1,30.2069937,65.46087238,2.571,3.033137246
1,2,10.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,2,11,698.5915493,822,229.4,947.4317944,32.493656,27.87395318,0.1,32.26055191,58.51502409,2.894,2.959224716
1,2,11.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,2,12,754.9295775,904.8,231.6,1020.311163,33.26731448,28.37866747,0,33.31753039,55.22698943,3.81,2.881977479
1,2,12.5,783.8028169,927.6,240.6,1043.812119,34.29885911,28.586491,0.1,33.64972363,54.54739565,3.047,2.842023636
1,2,13,684.5070423,806.6,216.4,910.7280543,30.94633905,28.87348541,0,34.01211626,54.04769433,3.012,2.801136995
1,2,13.5,434.9295775,529.8,149.8,596.2377346,21.66243733,29.08130894,0,34.07251503,54.24757486,2.574,2.759280685
1,2,14,447.3239437,558.6,160.2,633.2055304,23.46764044,29.2099616,0,34.15304672,54.23758083,2.023,2.716415763
1,2,14.5,312.5352113,380.4,111.8,426.9780411,16.50471416,29.20006524,0,34.53557227,51.98892491,2.697,2.672501059
1,2,15,244.4366197,330.8,97.6,395.0273034,15.47316952,29.28913247,0,33.9215181,55.63674451,2.43,2.672501059
1,2,15.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,2,16,261.971831,347.4,107.8,393.9710806,16.50471416,29.2594434,0,34.24364488,51.41926541,2.555,2.581345488
1,2,16.5,149.5070423,193.6,59.6,229.2003338,9.799674032,29.23965068,0,34.25371134,49.72028093,4.13,2.581345488
1,2,17,95.14084507,150,47.4,180.3500322,7.994470921,29.27923611,0,33.17659993,53.26816028,3.024,2.534009579
1,2,17.5,9.295774648,51.6,16,67.8623108,2.836747746,29.24954704,0,32.76387499,54.68731201,2.856,2.534009579
1,2,18,-18.94366197,18.8,5.6,27.46179114,1.289430794,29.22975432,0,31.71696297,59.07468957,3.079,2.534009579
1,2,18.5,-29.78873239,4.2,1,6.337336418,0,29.2099616,0,30.14659493,61.85302888,2.379,2.534009579
1,2,19,-27.32394366,0,0,0,0,29.13079073,0.1,29.33121153,65.36093212,1.127,2.534009579
1,2,19.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,2,20,-37.11267606,0,0,0,0,28.8042109,0,28.69702444,70.48786762,2.534,2.581345488
1,2,20.5,-35.70422535,0,0,0,0,28.57659464,0,28.55609397,70.92760478,2.048,2.581345488
1,2,21,-35.77464789,0,0,0,0,28.47763106,0,28.21383427,72.96638615,2.61,2.581345488
1,2,21.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,2,22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,2,22.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,2,23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,2,23.5,-36.26760563,0,0,0,0,28.07188035,0,26.85486193,78.88284973,2.085,2.581345488
1,3,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,3,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,3,1,-34.08450704,0,0,0,0,27.81457502,0,25.99921268,82.2508366,1.151,2.627493012
1,3,1.5,-33.73239437,0,0,0,0,27.77498959,0,25.63682005,82.75053792,1.948,2.627493012
1,3,2,-32.53521127,0,0,0,0,27.70571508,0,25.69721883,84.34958213,1.938,2.627493012
1,3,2.5,-46.4084507,0,0,0,0,27.61664785,0,25.65695298,84.64940292,2.414,2.627493012
1,3,3,-34.50704225,0,0,0,0,27.52758062,0,25.49588959,84.94922371,0.853,2.627493012
1,3,3.5,-32.3943662,0,0,0,0,27.5077879,0,25.09323112,85.44892502,0.929,2.627493012
1,3,4,-31.1971831,0,0,0,0,27.5077879,0,24.91203481,87.24784976,1.309,2.627493012
1,3,4.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,3,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,3,5.5,-31.90140845,3.8,1,5.017057997,0,27.34944616,0,24.79123727,88.44713292,0.322,2.627493012
1,3,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,3,6.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,3,7,116.3380282,238,75.2,256.3980692,12.37853562,27.33954981,0,27.0461247,86.94802897,1.12,2.627493012
1,3,7.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,3,8,188.5915493,289.8,96.4,318.9792663,15.21528337,27.34944616,0.1,28.51582812,80.95161318,2.15,2.627493012
1,3,8.5,401.8309859,546.8,149.8,605.2156279,21.92032349,27.49789154,0,29.36141091,77.65358449,2.707,2.581345488
1,3,9,484.0140845,641.8,168.2,711.8941242,24.49918508,27.53747698,0.1,30.32779124,72.3767386,2.642,2.534009579
1,3,9.5,559.9295775,725.4,185.2,804.3136137,26.56227435,27.60675149,0,31.28410511,68.41910418,2.535,2.485433389
1,3,10,546.4084507,662.6,189,767.3458179,27.33593283,27.62654421,0,32.07935559,64.65135625,2.697,2.485433389
1,3,10.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,3,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,3,11.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,3,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,3,12.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,3,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,3,13.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,3,14,108.2394366,152.2,45.8,174.5408072,6.962926286,29.61571231,0,34.87783197,48.9107648,1.994,2.04474546
1,3,14.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,3,15,22.95774648,48.8,13.8,63.37336418,2.578861587,30.20949383,0,27.48904902,71.22742557,5.403,1.982037751
1,3,15.5,-75.98591549,86.2,25.6,102.7176611,4.12617854,29.86312128,0.1,27.52931487,73.81587839,5.196,1.982037751
1,3,16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,3,16.5,60.98591549,106.8,31.2,131.7637863,5.157723175,29.03182715,0,26.7843967,80.15209107,4.718,1.982037751
1,3,17,11.76056338,51.8,14.8,72.61531312,3.352520064,28.91307084,0,26.67366562,79.23264065,2.277,1.982037751
1,3,17.5,-4.084507042,33.6,9.4,49.90652429,1.805203111,28.7547291,0,26.7843967,78.71295128,1.492,1.982037751
1,3,18,-17.6056338,20.6,6.2,29.8382923,1.547316952,28.62607644,0,26.89512778,79.86226431,1.23,1.982037751
1,3,18.5,-33.23943662,5.2,1.6,7.12950347,0,28.55680193,0,26.79446316,82.05095607,2.337,1.982037751
1,3,19,-37.74647887,0,0,0,0,28.52711285,0,26.61326685,83.55006002,1.126,1.982037751
1,3,19.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,3,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,3,20.5,-33.8028169,0,0,0,0,28.23022209,0,26.02941206,86.94802897,0.852,1.982037751
1,3,21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,3,21.5,-33.09859155,0,0,0,0,28.06198399,0,25.68715236,87.9474316,1.419,1.982037751
1,3,22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,3,22.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,3,23,-35.77464789,0,0,0,0,27.85416046,0,25.01269942,89.14671476,1.808,1.982037751
1,3,23.5,-36.1971831,0,0,0,0,27.76509323,0,24.81137019,89.14671476,1.335,1.982037751
1,4,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,4,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,4,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,4,1.5,-35.42253521,0,0,0,0,27.48799519,0,24.16711663,90.9456395,2.107,1.982037751
1,4,2,-35.14084507,0,0,0,0,27.42861703,0,24.12685079,91.04557976,1.641,1.982037751
1,4,2.5,-35.84507042,0,0,0,0,27.36923888,0,24.15705017,91.64522134,2.516,1.982037751
1,4,3,-35.21126761,0,0,0,0,27.31975709,0,24.11678433,91.64522134,1.818,1.982037751
1,4,3.5,-35.21126761,0,0,0,0,27.29006801,0,24.04631909,91.64522134,1.807,1.982037751
1,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,4,4.5,-34.43661972,0,0,0,0,27.20100078,0,24.02618617,91.84510187,1.969,2.04474546
1,4,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,4,5.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,4,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,4,6.5,45.91549296,135.8,44,144.9665706,7.220812445,27.12182991,0,25.15362989,91.84510187,0.761,2.04474546
1,4,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,4,7.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,4,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,4,8.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,4,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,4,9.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,4,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,4,10.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,4,11,113.1690141,206.6,62.2,232.1049463,9.283901714,28.16094758,0,30.02579739,74.72533478,3.962,1.850542278
1,4,11.5,75.63380282,222,63,274.8819671,10.31544635,28.55680193,0.1,29.43187615,80.05215081,3.74,1.850542278
1,4,12,56.90140845,78,21,106.150385,4.12617854,28.76462546,0,26.51260223,80.55185213,4.618,1.850542278
1,4,12.5,-10.42253521,31.6,8.4,45.94568903,1.805203111,28.87348541,0,25.59655421,84.34958213,2.981,1.850542278
1,4,13,-0.563380282,63,18.4,74.72775859,2.836747746,28.6359728,0,25.3348262,86.54826792,2.115,1.850542278
1,4,13.5,67.18309859,131.6,38.8,148.6633501,5.931381651,28.31928932,0,25.55628836,86.94802897,2.037,1.850542278
1,4,14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,4,14.5,186.971831,267.6,79.4,298.9110344,12.12064946,27.93333133,0,25.96901329,86.54826792,2.748,1.850542278
1,4,15,187.6056338,270.4,80.6,306.8327049,12.37853562,27.88384953,0,25.96901329,85.84868607,2.449,1.850542278
1,4,15.5,180.2816901,259.6,77,297.0626446,12.12064946,27.90364225,0,26.45220346,84.34958213,2.417,1.850542278
1,4,16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,4,16.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,4,17,227.0422535,340,111.8,372.5825702,16.76260032,28.09167307,0,27.43871671,78.79290349,2.742,1.781530951
1,4,17.5,145.7746479,239.4,81.2,251.9091226,11.8627633,28.20053301,0,28.04270442,75.76471352,1.826,1.781530951
1,4,18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,4,18.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,4,19,-22.46478873,0,0,0,0,28.31928932,0,27.02599178,80.3519716,1.098,1.781530951
1,4,19.5,-20,0,0,0,0,28.23022209,0,26.60320039,82.75053792,1.447,1.781530951
1,4,20,-21.90140845,0,0,0,0,28.11146579,0,26.50253577,84.34958213,0.974,1.781530951
1,4,20.5,-25.91549296,0,0,0,0,28.0125022,0.1,26.02941206,85.14910423,2.038,1.781530951
1,4,21,-29.08450704,0,0,0,0,27.93333133,0,25.23416158,85.44892502,0.436,1.781530951
1,4,21.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,4,22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,4,22.5,-33.87323944,0,0,0,0,27.68592236,0,24.53957572,88.94683423,0.647,1.781530951
1,4,23,-34.08450704,0,0,0,0,27.57706241,0,24.3080471,89.44653555,0.802,1.781530951
1,4,23.5,-24.85915493,0,0,0,0,27.46820247,0,24.25771479,89.64641608,1.001,1.781530951
1,5,0,-18.8028169,0,0,0,0,27.3890316,0,24.46911049,89.54647581,0.04,1.781530951
1,5,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,5,1,-34.71830986,0,0,0,0,27.28017165,0.1,24.28791418,90.64581871,0.223,1.781530951
1,5,1.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,5,2,-36.47887324,0,0,0,0,27.20100078,0,23.87518924,91.54528108,0.714,1.781530951
1,5,2.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,5,3,-36.76056338,0,0,0,0,27.09214084,0,23.39199908,91.84510187,1.09,1.781530951
1,5,3.5,-35.77464789,0,0,0,0,27.03276269,0,23.23093569,92.24486292,1.146,1.781530951
1,5,4,-35,0,0,0,0,26.97338453,0,23.0698723,92.34480318,0.648,1.781530951
1,5,4.5,-35.28169014,0,0,0,0,26.90411002,0,23.07993876,92.64462397,0.744,1.781530951
1,5,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,5,5.5,-35.42253521,3.2,1,3.696779577,0,26.75566464,0,22.62694798,92.64462397,0.697,1.781530951
1,5,6,-1.056338028,70.6,24.2,63.37336418,3.352520064,26.71607921,0,23.01953999,93.04438502,0.926,1.781530951
1,5,6.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,5,7,113.3098592,192.6,60.2,206.7556006,9.541787873,26.67649377,0.1,24.47917695,93.14432529,1.279,1.781530951
1,5,7.5,180.6338028,351.4,106.4,341.4239995,15.47316952,26.74576828,0,24.83150311,92.74456423,1.283,1.781530951
1,5,8,234.7183099,363.8,119,421.9609831,17.53625879,26.8843173,0,25.4656902,91.34540055,1.176,1.781530951
1,5,8.5,322.8873239,456.4,127.2,512.0039714,19.34146191,27.00307361,0.1,26.0193456,90.14611739,1.6,1.781530951
1,5,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,5,9.5,592.9577465,773.6,194.4,844.4500776,27.85170514,27.29006801,0,27.40851733,83.45011976,2.057,1.710180135
1,5,10,593.6619718,719.2,204.6,839.961131,28.88324978,27.30986073,0,28.27423304,80.05215081,2.107,1.710180135
1,5,10.5,693.6619718,891.2,216,984.9277016,30.68845289,27.5572697,0,29.17014814,76.16447457,2.21,1.710180135
1,5,11,642.9577465,832.8,223.2,907.8234418,31.71999752,28.26980752,0.1,29.864734,72.76650562,2.665,1.636354589
1,5,11.5,740.8450704,721,238.4,809.3306717,34.29885911,28.90317448,0,30.68011741,68.15925949,2.464,1.636354589
1,5,12,821.1267606,1005,246.2,1093.454588,35.33040375,29.21985796,0,31.58609897,65.24100381,1.844,1.636354589
1,5,12.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,5,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,5,13.5,497.8873239,612,163.8,675.9825512,23.98341276,29.96208486,0,32.91487192,58.23519136,1.95,1.559907867
1,5,14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,5,14.5,406.4788732,516.2,142.6,571.1524446,21.40455117,29.98187758,0,32.82427377,58.38510175,2.22,1.480681097
1,5,15,508.3802817,646.8,175.4,727.2093539,27.07804667,30.02146302,0,33.83091994,53.28814833,2.518,1.480681097
1,5,15.5,489.2957746,629.4,175.6,696.3148389,27.07804667,30.07094481,0,34.00204979,50.20998822,2.478,1.480681097
1,5,16,360.2112676,489.2,142.6,545.2749876,22.17820965,30.13032296,0,34.10271441,48.55097985,2.231,1.480681097
1,5,16.5,292.8873239,406.4,122.6,442.5573265,18.05203111,30.1204266,0,34.18324611,51.64912801,2.943,1.480681097
1,5,17,81.33802817,137.2,41.4,154.4725752,6.705040127,30.07094481,0,33.00547008,56.99593209,3.095,1.480681097
1,5,17.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,5,18,11.05633803,61.4,20.2,65.74986533,3.094633905,29.95218851,0,31.32437096,60.84363223,3.455,1.480681097
1,5,18.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,5,19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,5,19.5,-35.35211268,0,0,0,0,29.47716329,0,28.92855306,71.22742557,1.157,1.480681097
1,5,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,5,20.5,-32.88732394,0,0,0,0,29.07141258,0,27.6803118,78.08332762,1.908,1.480681097
1,5,21,-20.70422535,0,0,0,0,28.84379633,0,27.2575204,79.79230613,1.809,1.480681097
1,5,21.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,5,22,-19.57746479,0,0,0,0,28.55680193,0,27.15685578,79.54245547,0.584,1.480681097
1,5,22.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,5,23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,5,23.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,6,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,6,1,-21.12676056,0,0,0,0,28.17084394,0.1,26.0193456,85.2490445,0.937,1.480681097
1,6,1.5,-22.88732394,0,0,0,0,28.12136214,0,26.10994376,85.84868607,1.453,1.480681097
1,6,2,-20.28169014,0,0,0,0,28.06198399,0,25.58648775,87.04796923,1.74,1.480681097
1,6,2.5,-17.32394366,0,0,0,0,28.00260584,0,25.55628836,87.1479095,1.458,1.480681097
1,6,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,6,3.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,6,4,-18.38028169,0,0,0,0,27.88384953,0,25.55628836,88.24725239,1.778,1.480681097
1,6,4.5,-18.94366197,0,0,0,0,27.8442641,0,25.58648775,88.64701344,1.611,1.480681097
1,6,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,6,5.5,-25.91549296,0.6,0.2,0.792167052,0,27.77498959,0,25.55628836,89.34659529,1.602,1.480681097
